,맥주정보,검색이름,맥주이름
0,"Yarowind(325)
🇷🇺Moscow, Russia
2.4July 9, 2019
Классический лагер - на кус ничем не отличается от многих других. Для жары и острых блюд.
CAN
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
10",Hite Prime Max,Hite Prime Max
1,"darsh97(108)
🇫🇷Issy-les-Moulineaux, France
1.6March 28, 2019
Tap from automatic machine at Incheon airport, Korea. March 2019.
Strange way to create foam: added at the end after pouring…
Show more
Aroma
2
Appearance
2
Flavor
4
Mouthfeel
1
Overall
7",Hite Prime Max,Hite Prime Max
2,"drjoeng(2,147)
🇸🇬Singapore
3.5March 21, 2019
4.5%ABV.   Lager. 

Tapped out clear gold.  6°SRM.…
Show more
TAP
Aroma
7
Appearance
5
Flavor
7
Mouthfeel
4
Overall
12",Hite Prime Max,Hite Prime Max
3,"kiwianer(4,070)
🇳🇿Otorohanga, New Zealand
2.6February 13, 2019
The foam stability is ok, the body light, The aroma is malty, a bit hoppy. The taste is malty, a bit fruity, hoppy, a bit piney. The hoppy taste is light, but there. Light but ok.
CAN
Aroma
5
Appearance
2
Flavor
8
Mouthfeel
2
Overall
9",Hite Prime Max,Hite Prime Max
4,"deanso(14,100)
🇬🇧Doncaster, England
2.1January 10, 2019
33cl can from a Kuah, Langkawi night shop.
Medium white head.  Clear golden pour.  Not great.  Malty.
Aroma
5
Appearance
3
Flavor
3
Mouthfeel
2
Overall
8",Hite Prime Max,Hite Prime Max
5,"vinivini(7,116)
🇧🇾Homiel, Belarus
2.5August 21, 2018
From can. Aroma and taste: clean grainy malt, subtle fruity yeast. Well-fernented. Only traces of hop to be tasted. Light body low bitterness. Thirst-quenching. Inoffensive.…
Show more
Aroma
4
Appearance
4
Flavor
5
Mouthfeel
3
Overall
9",Hite Prime Max,Hite Prime Max
6,"Cimbasso(1,803)
🇬🇧London, England
2.4August 16, 2018
Sampled on draught in Jeju, Korea. This is a wholly inoffensive lager. No very characteristic flavours, but very acceptable in the 34 degree temperatures we are…
Show more
Aroma
4
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Hite Prime Max,Hite Prime Max
7,"drfabulous(13,936)
🇺🇸Lexington, United States
1.7July 24, 2018
Draught at the mediocre Bingo and Cook in Hong Kong. Well. It was cold. That was the best feature. Tasteless.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Hite Prime Max,Hite Prime Max
8,"TBone(24,095)
🇫🇮Pori, Finland
1.6June 22, 2018
Can 330ml in Korea as ""Max"". Clear golden colour, not much head to talk about. Green apple in the industrial nose. Light-bodied. Sweet malts, green apple, fizzy, no bitterness. Njet.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Hite Prime Max,Hite Prime Max
9,"Skarecrow(1,734)
🇳🇿North Shore, Auckland, New Zealand
1.2April 29, 2018
500ml can
Light amber with solid white head.
Grainy/soapy aroma.…
Show more
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
4",Hite Prime Max,Hite Prime Max
